P,Sex,Age,Bigram_Frequency,Conc_initial,Conc_trailing,Freq_initial,Freq_trailing,Group,Initial,LR_Diversity,Letters_initial,Letters_ttrailing,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,Syll_initial,Syll_trailing,Trailing,W_NW,accuracy,correct,correct_response,response_time
26,0,51,,,,,,0,carat,0,5,5,,,,,,,gruop,nw,81.43322476,1,[nonword_response],708
26,0,51,0,,4.89,,4.06,6,nacarat,0,7,5,Adjective,Noun,,,3,1,salts,w,81.49350649,1,[word_response],716
26,0,51,,,,,,0,solander,0,8,4,,,,,,,darw,nw,81.55339806,1,[nonword_response],739
26,0,51,0,,3.97,,73.98,6,solander,0,8,4,Noun,Verb,,,3,1,draw,w,81.61290323,1,[word_response],843
26,0,51,,,,,,0,thurifer,0,8,4,,,,,,,blie,nw,81.67202572,1,[nonword_response],685
26,0,51,,,,,,0,panurgic,0,8,4,,,,,,,satb,nw,81.73076923,1,[nonword_response],837
26,0,51,239,3.04,2.86,160.08,132.65,4,living,154,6,5,Verb,Adjective,5,4,2,2,alone,w,81.78913738,1,[word_response],649
26,0,51,71,3.93,4.81,1.43,77.92,5,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,81.84713376,1,[word_response],625
26,0,51,,,,,,0,ratite,0,6,5,,,,,,,cirsp,nw,81.9047619,1,[nonword_response],1099
26,0,51,,,,,,0,must,0,4,6,,,,,,,efefct,nw,81.64556962,0,[nonword_response],2081
26,0,51,,,,,,0,crotch,0,6,6,,,,,,,sewnig,nw,81.70347003,1,[nonword_response],1361
26,0,51,,,,,,0,worldly,0,7,5,,,,,,,piont,nw,81.44654088,0,[nonword_response],719
26,0,51,,,,,,0,martlet,0,7,5,,,,,,,perss,nw,81.50470219,1,[nonword_response],710
26,0,51,0,,3.39,,7.58,6,uniped,0,6,4,Noun,Noun,,,3,1,dash,w,81.5625,1,[word_response],1019
26,0,51,,,,,,0,musket,0,6,4,,,,,,,leis,nw,81.30841122,0,[nonword_response],919
26,0,51,,,,,,0,about,0,5,4,,,,,,,nsoe,nw,81.36645963,1,[nonword_response],722
26,0,51,350,1.34,1.78,1683.92,87.6,4,could,790,5,6,Verb,Verb,3,5,1,2,happen,w,81.42414861,1,[word_response],1018
26,0,51,0,,4.61,,1.96,6,logomachy,0,9,4,Noun,Noun,,,4,1,soot,w,81.17283951,0,[word_response],934
26,0,51,0,,2.67,,1.82,6,jumentous,0,9,4,adjective,Noun,,,3,1,toil,w,81.23076923,1,[word_response],1332
26,0,51,190,1.52,3.67,1295.5,143.09,4,just,895,4,6,Adverb,Adverb,4,5,1,2,inside,w,81.28834356,1,[word_response],704
26,0,51,,,,,,0,nacarat,0,7,5,,,,,,,salst,nw,81.34556575,1,[nonword_response],1605
26,0,51,,,,,,0,logomachy,0,9,4,,,,,,,soto,nw,81.40243902,1,[nonword_response],681
26,0,51,,,,,,0,zoolatry,0,8,8,,,,,,,buisness,nw,81.1550152,0,[nonword_response],690
26,0,51,,,,,,0,runny,0,5,6,,,,,,,scorll,nw,80.90909091,0,[nonword_response],683
26,0,51,33,3.12,4.89,0.92,43.37,5,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,80.96676737,1,[word_response],706
26,0,51,12,3.48,1.81,0.43,452.17,5,whacking,1,8,5,Verb,Adjective,5,4,2,1,great,w,81.02409639,1,[word_response],986
26,0,51,,,,,,0,sickle,0,6,5,,,,,,,sttae,nw,81.08108108,1,[nonword_response],773
26,0,51,,,,,,0,very,0,4,5,,,,,,,braed,nw,80.83832335,0,[nonword_response],3000
26,0,51,,,,,,0,spent,0,5,5,,,,,,,godos,nw,80.89552239,1,[nonword_response],2647
26,0,51,,,,,,0,dimmer,0,6,6,,,,,,,digets,nw,80.6547619,0,[nonword_response],2770
26,0,51,,,,,,0,ghostly,0,7,4,,,,,,,lmip,nw,80.71216617,1,[nonword_response],887
26,0,51,11,4.59,3.78,1.43,164.65,5,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,80.76923077,1,[word_response],967
26,0,51,,,,,,0,croquet,0,7,3,,,,,,,pbu,nw,80.8259587,1,[nonword_response],709
26,0,51,0,3.08,2.23,0.96,387.47,6,wanker,0,6,4,Noun,Adverb,,3,2,2,away,w,80.88235294,1,[word_response],1033
26,0,51,11,4.67,4.68,0.6,141.04,5,musket,1,6,4,Noun,Noun,6,3,2,2,fire,w,80.93841642,1,[word_response],979
26,0,51,48,2.83,4.25,298.35,89.38,4,support,208,7,7,Noun,Noun,6,5,2,2,machine,w,80.99415205,1,[word_response],670
26,0,51,84,4.88,4.44,1.65,55.18,5,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,81.04956268,1,[word_response],760
26,0,51,363,2.04,2.07,153.49,58.98,4,clearly,215,7,7,Adverb,Verb,6,6,2,2,defined,w,81.10465116,1,[word_response],1006
26,0,51,,,,,,0,living,0,6,4,,,,,,,clel,nw,81.15942029,1,[nonword_response],696
26,0,51,0,,3.28,,357.58,6,zoolatry,0,8,8,Noun,Noun,,6,3,2,business,w,81.21387283,1,[word_response],1488
26,0,51,,,,,,0,common,0,6,6,,,,,,,gruond,nw,81.26801153,1,[nonword_response],821
26,0,51,,,,,,0,jumentous,0,9,4,,,,,,,tiol,nw,81.32183908,1,[nonword_response],791
26,0,51,,,,,,0,cadence,0,7,5,,,,,,,nihgt,nw,81.08882521,0,[nonword_response],1244
26,0,51,,,,,,0,clearly,0,7,5,,,,,,,graet,nw,81.14285714,1,[nonword_response],798
26,0,51,0,,4.46,,11.83,6,thurifer,0,8,4,Noun,Noun,,,3,1,bile,w,81.1965812,1,[word_response],1569
26,0,51,,,,,,0,marbled,0,7,4,,,,,,,tcuk,nw,81.25,1,[nonword_response],679
26,0,51,10,2.7,3.27,0.52,129.39,5,cadence,1,7,6,Noun,Noun,6,5,2,2,design,w,81.30311615,1,[word_response],783
26,0,51,,,,,,0,crusty,0,6,4,,,,,,,haed,nw,81.3559322,1,[nonword_response],580
26,0,51,49,2.33,3.48,0.99,236.98,5,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,81.4084507,1,[word_response],829
26,0,51,,,,,,0,omophagy,0,8,4,,,,,,,sihg,nw,81.46067416,1,[nonword_response],639
26,0,51,230,2.13,2.37,725.71,278.13,4,must,448,4,4,Verb,Verb,4,3,1,1,keep,w,81.51260504,1,[word_response],714
26,0,51,0,,3.9,,131.15,6,martlet,0,7,5,Noun,Noun,,,2,1,press,w,81.56424581,1,[word_response],844
26,0,51,,,,,,0,support,0,7,4,,,,,,,frie,nw,81.61559889,1,[nonword_response],654
26,0,51,107,4.52,2.08,137.32,77.63,4,heart,120,5,7,Noun,Noun,4,5,1,2,failure,w,81.66666667,1,[word_response],776
26,0,51,0,,3.89,,11.71,6,omophagy,0,8,4,Verb,Noun,,,4,1,sigh,w,81.71745152,1,[word_response],1181
26,0,51,,,,,,0,labarum,0,7,4,,,,,,,arae,nw,81.7679558,1,[nonword_response],657
26,0,51,,,,,,0,screwy,0,6,4,,,,,,,kist,nw,81.81818182,1,[nonword_response],1226
26,0,51,,,,,,0,could,0,5,4,,,,,,,culb,nw,81.59340659,0,[nonword_response],1004
26,0,51,,,,,,0,will,0,4,5,,,,,,,pltae,nw,81.64383562,1,[nonword_response],743
26,0,51,151,2.64,2.24,2545.66,52.18,4,will,1128,4,4,Verb,Verb,3,3,1,1,gain,w,81.69398907,1,[word_response],718
27,1,46,0,3.54,1.68,0.19,198.34,3,oaken,0,5,5,Adjective,Determiner,,3,2,1,whose,w,100,1,[word_response],117
27,1,46,,,,,,0,make,0,4,4,,,,,,,srue,nw,100,1,[nonword_response],603
27,1,46,,,,,,0,stippled ,0,9,4,,,,,,,fcae,nw,88.88888889,0,[nonword_response],528
27,1,46,5568,2.04,4.72,1421.4,353.52,1,other,1749,5,4,Adjective,Noun,3,4,2,1,hand,w,90,1,[word_response],76
27,1,46,,,,,,0,case,0,4,5,,,,,,,unoin,nw,90.90909091,1,[nonword_response],616
27,1,46,10,3.93,3.33,432.84,257.48,2,case,237,4,5,Noun,Preposition,3,4,1,2,above,w,91.66666667,1,[word_response],380
27,1,46,,,,,,0,slush,0,5,8,,,,,,,pratcice,nw,84.61538462,0,[nonword_response],111
27,1,46,,,,,,0,systems,0,7,6,,,,,,,acutal,nw,78.57142857,0,[nonword_response],409
27,1,46,,,,,,0,other,0,5,4,,,,,,,hnad,nw,80,1,[nonword_response],632
27,1,46,,,,,,0,slug,0,4,6,,,,,,,acecss,nw,75,0,[nonword_response],410
27,1,46,0,,1.76,3.98,4,3,geese,4,5,4,Noun,Noun,,,1,1,wits,w,76.47058824,1,[word_response],582
27,1,46,,,,,,0,inner,0,5,4,,,,,,,ctiy,nw,72.22222222,0,[nonword_response],284
27,1,46,,,,,,0,cash,0,4,4,,,,,,,folw,nw,73.68421053,1,[nonword_response],705
27,1,46,0,,1.93,16.47,146.92,3,winds,27,5,6,Verb,Verb,,5,1,2,agreed,w,75,1,[word_response],479
27,1,46,,,,,,0,rethinks,0,8,6,,,,,,,acecpt,nw,71.42857143,0,[nonword_response],345
27,1,46,508,2.71,4.9,73.75,57.39,1,credit,109,6,4,Noun,Noun,6,4,2,1,card,w,72.72727273,1,[word_response],461
27,1,46,11,4.5,2.39,0.6,92.1,2,puck,1,4,4,Noun,Adjective,3,3,1,1,fair,w,73.91304348,1,[word_response],427
27,1,46,,,,,,0,armed,0,5,6,,,,,,,focres,nw,70.83333333,0,[nonword_response],391
27,1,46,12,2.67,4,1.59,194.84,2,hoax,2,4,4,Noun,Verb,4,3,1,1,call,w,72,1,[word_response],436
27,1,46,10,3.04,2.71,463.63,109.4,2,local,568,5,6,Adjective,Noun,5,5,2,2,access,w,69.23076923,0,[word_response],384
27,1,46,0,4.64,,2.13,0.89,3,slug,3,4,4,Noun,Verb,,,1,1,gags,w,70.37037037,1,[word_response],754
27,1,46,,,,,,0,geese,0,5,5,,,,,,,stlye,nw,71.42857143,1,[nonword_response],1647
27,1,46,,,,,,0,credit,0,6,4,,,,,,,crad,nw,72.4137931,1,[nonword_response],1163
27,1,46,,,,,,0,bloody,0,6,4,,,,,,,hlel,nw,73.33333333,1,[nonword_response],700
27,1,46,,,,,,0,oaken,0,5,4,,,,,,,fiar,nw,70.96774194,0,[nonword_response],351
27,1,46,,,,,,0,daily,0,5,4,,,,,,,psot,nw,71.875,1,[nonword_response],579
27,1,46,2745,3.06,3.22,121.31,204.27,1,wide,115,4,5,Adjective,Noun,3,4,1,1,range,w,72.72727273,1,[word_response],724
27,1,46,573,4.48,3.72,85.88,52.44,1,cash,134,4,4,Noun,Noun,3,3,1,1,flow,w,73.52941176,1,[word_response],450
27,1,46,,,,,,0,date,0,4,5,,,,,,,awrad,nw,74.28571429,1,[nonword_response],686
27,1,46,,,,,,0,hoax,0,4,5,,,,,,,laeyr,nw,75,1,[nonword_response],717
27,1,46,,,,,,0,many,0,4,4,,,,,,,dnoe,nw,75.67567568,1,[nonword_response],589
27,1,46,,,,,,0,gunboat,0,7,7,,,,,,,absnece,nw,73.68421053,0,[nonword_response],642
27,1,46,0,,3.08,0.14,199.81,3,stippled ,0,9,5,Verb,Noun,,4,2,1,trade,w,74.35897436,1,[word_response],214
27,1,46,0,2.17,4.22,0.05,0.75,3,rethinks,0,8,5,Verb,Adjective,,,2,2,scaly,w,75,1,[word_response],891
27,1,46,10,3.13,4.87,1.21,349.78,2,craggy,1,6,4,Adjective,Noun,5,3,2,1,face,w,75.6097561,1,[word_response],504
27,1,46,10,1.8,3.08,276.11,158.91,2,interest,149,8,7,Noun,Noun,7,5,3,2,account,w,76.19047619,1,[word_response],482
27,1,46,,,,,,0,local,0,5,8,,,,,,,chidlren,nw,74.41860465,0,[nonword_response],109
27,1,46,10,2.7,2.35,0.22,187.78,2,markup,1,6,8,Noun,Noun,6,7,2,2,language,w,75,1,[word_response],376
27,1,46,,,,,,0,before,0,6,6,,,,,,,grwoth,nw,75.55555556,1,[nonword_response],665
27,1,46,,,,,,0,rustic,0,6,5,,,,,,,thnig,nw,73.91304348,0,[nonword_response],28
27,1,46,,,,,,0,winds,0,5,6,,,,,,,acitve,nw,74.46808511,1,[nonword_response],1241
27,1,46,0,1.64,4.56,52.8,1.41,3,faith,49,5,4,Noun,Noun,,,1,1,rink,w,75,1,[word_response],542
27,1,46,,,,,,0,craggy,0,6,5,,,,,,,watse,nw,75.51020408,1,[nonword_response],765
27,1,46,,,,,,0,interest,0,8,4,,,,,,,aicd,nw,76,1,[nonword_response],727
27,1,46,,,,,,0,building,0,8,5,,,,,,,abvoe,nw,76.47058824,1,[nonword_response],858
27,1,46,,,,,,0,time,0,4,4,,,,,,,amry,nw,76.92307692,1,[nonword_response],960
27,1,46,0,2.94,3.61,172.76,186.52,3,systems,154,7,5,Noun,Adjective,,,2,1,short,w,77.35849057,1,[word_response],564
27,1,46,0,2.72,3.68,1.22,0.77,3,trillion,0,8,5,Noun,Verb,,,2,1,droop,w,77.77777778,1,[word_response],186
27,1,46,,,,,,0,second,0,6,4,,,,,,,hlaf,nw,78.18181818,1,[nonword_response],657
27,1,46,,,,,,0,faith,0,5,6,,,,,,,acorss,nw,76.78571429,0,[nonword_response],470
27,1,46,,,,,,0,puck,0,4,5,,,,,,,tiems,nw,77.19298246,1,[nonword_response],656
27,1,46,512,3.15,4.3,76.29,93.39,1,daily,74,5,4,Adjective,Noun,4,4,2,1,post,w,77.5862069,1,[word_response],722
27,1,46,1872,3.6,2.69,47.98,117.75,1,armed,40,5,6,Adjective,Noun,4,6,1,2,forces,w,77.96610169,1,[word_response],882
27,1,46,,,,,,0,markup,0,6,4,,,,,,,wrie,nw,78.33333333,1,[nonword_response],1088
27,1,46,,,,,,0,briskly,0,7,4,,,,,,,albe,nw,77.04918033,0,[nonword_response],640
27,1,46,10,3.07,3.07,1549.81,252.03,2,time,569,4,6,Noun,Preposition,3,5,1,2,across,w,77.41935484,1,[word_response],381
27,1,46,0,2,4.75,0.05,196.14,3,vexes,0,5,6,Verb,Noun,,5,2,1,street,w,77.77777778,1,[word_response],753
27,1,46,,,,,,0,shot,0,4,4,,,,,,,daed,nw,78.125,1,[nonword_response],680
27,1,46,,,,,,0,really,0,6,4,,,,,,,rian,nw,78.46153846,1,[nonword_response],807
27,1,46,10,1.96,2.22,882.75,68.51,2,before,517,6,6,Conjunction,Adjective,5,5,2,2,actual,w,78.78787879,1,[word_response],507
27,1,46,551,4.44,4.07,81.97,124.94,1,shot,74,4,4,Noun,Adjective,3,3,1,1,dead,w,79.10447761,1,[word_response],595
27,1,46,10,2.7,2.67,2.43,107.25,2,rustic,1,6,5,Adjective,Noun,6,4,2,1,style,w,79.41176471,1,[word_response],505
27,1,46,,,,,,0,vexes,0,5,8,,,,,,,lanugage,nw,79.71014493,1,[nonword_response],32
27,1,46,1769,3.3,3.27,414.54,297.82,1,second,498,6,4,Noun,Determiner,6,3,2,1,half,w,80,1,[word_response],727
27,1,46,0,2.83,2.41,5.09,114.69,3,briskly,8,7,5,Adjective,Verb,,3,2,2,allow,w,80.28169014,1,[word_response],71
27,1,46,0,4.36,2.53,0.07,489.23,3,gunboat,0,7,5,Noun,Verb,,4,2,1,found,w,80.55555556,1,[word_response],470
27,1,46,10,1.44,2.38,480.9,304.1,2,really,505,6,4,Adverb,Adjective,4,4,2,2,able,w,80.82191781,1,[word_response],532
27,1,46,599,2.86,4.79,44.9,232.47,1,inner,65,5,4,Adjective,Noun,3,4,2,2,city,w,81.08108108,1,[word_response],412
27,1,46,,,,,,0,always,0,6,6,,,,,,,steret,nw,81.33333333,1,[nonword_response],1452
27,1,46,,,,,,0,abase,0,5,4,,,,,,,clal,nw,80.26315789,0,[nonword_response],352
27,1,46,,,,,,0,trillion,0,8,7,,,,,,,accuont,nw,80.51948052,1,[nonword_response],1329
27,1,46,0,3.64,2.35,32.48,187.78,3,cycle,44,5,8,Verb,Noun,,7,2,2,language,w,80.76923077,1,[word_response],749
27,1,46,,,,,,0,award,0,5,5,,,,,,,tilte,nw,81.01265823,1,[nonword_response],731
27,1,46,10,1.71,3.03,462.28,98.07,2,always,567,6,6,Adverb,Verb,5,6,2,2,accept,w,81.25,1,[word_response],745
27,1,46,535,4.08,2.41,72.32,53.15,1,bloody,75,6,4,Adjective,Noun,5,3,2,1,hell,w,81.48148148,1,[word_response],811
27,1,46,,,,,,0,last,0,4,5,,,,,,,nihgt,nw,81.70731707,1,[nonword_response],1821
27,1,46,10,2.37,3.32,896.6,72.9,2,many,975,4,6,Determiner,Adjective,4,5,2,2,active,w,81.92771084,1,[word_response],533
27,1,46,1815,4.14,3.32,151.14,97.9,1,award,50,5,5,Noun,Noun,5,5,2,2,title,w,82.14285714,1,[word_response],906
27,1,46,466,3.43,3.37,46.52,98.77,1,index,52,5,6,Noun,Verb,6,5,2,1,closed,w,82.35294118,1,[word_response],147
27,1,46,,,,,,0,index,0,5,6,,,,,,,clsoed,nw,82.55813953,1,[nonword_response],751
27,1,46,0,,3.3,0.06,493.85,3,abase,0,5,6,Verb,Noun,,5,2,2,number,w,82.75862069,1,[word_response],610
27,1,46,3624,3.9,4.14,162.55,151.14,1,date,92,4,5,Noun,Noun,3,5,1,2,award,w,82.95454545,1,[word_response],1000
27,1,46,8465,3.04,4.52,721.82,365.29,1,last,473,4,5,Number,Noun,4,3,1,1,night,w,83.14606742,1,[word_response],239
27,1,46,10,2.22,2.31,9.91,57.8,2,enforced,11,8,7,Verb,Noun,7,6,2,2,absence,w,83.33333333,1,[word_response],578
27,1,46,,,,,,0,wide,0,4,5,,,,,,,ragne,nw,83.51648352,1,[nonword_response],706
27,1,46,4530,2.67,1.73,794.81,245.95,1,make,376,4,4,Verb,Adjective,3,3,1,1,sure,w,83.69565217,1,[word_response],540
27,1,46,0,4.64,4.8,190.4,189.92,3,building,177,8,4,Noun,Noun,6,3,2,1,food,w,83.87096774,1,[word_response],668
27,1,46,10,4.04,3.18,0.82,64.07,2,slush,1,5,4,Noun,Noun,4,4,1,1,fund,w,84.04255319,1,[word_response],575
27,1,46,,,,,,0,cycle,0,5,4,,,,,,,fnud,nw,84.21052632,1,[nonword_response],618
27,1,46,,,,,,0,enforced,0,8,4,,,,,,,fvie,nw,84.375,1,[nonword_response],721
27,1,46,10,3.37,4.4,337.71,50.78,2,large,468,5,5,Adjective,Noun,4,5,1,2,adult,w,84.53608247,1,[word_response],448
27,1,46,,,,,,0,funny,0,5,5,,,,,,,adlut,nw,83.67346939,0,[nonword_response],416
27,1,46,,,,,,0,chow,0,4,5,,,,,,,trdae,nw,82.82828283,0,[nonword_response],337
27,1,46,,,,,,0,oval,0,4,7,,,,,,,hispter,nw,83,1,[nonword_response],1431
27,1,46,10,2.19,3.89,57.65,70.36,2,secret,69,6,7,Noun,Noun,6,5,2,2,address,w,83.16831683,1,[word_response],16
27,1,46,,,,,,0,less,0,4,5,,,,,,,fuond,nw,83.33333333,1,[nonword_response],656
27,1,46,,,,,,0,hostile,0,7,4,,,,,,,rnik,nw,82.52427184,0,[nonword_response],363
27,1,46,,,,,,0,tides,0,5,5,,,,,,,muave,nw,81.73076923,0,[nonword_response],1785
27,1,46,,,,,,0,large,0,5,4,,,,,,,wtis,nw,81.9047619,1,[nonword_response],737
27,1,46,17,3.27,4.64,1.46,165.65,2,larval,3,6,5,Adjective,Noun,6,4,2,1,stage,w,82.0754717,1,[word_response],391
27,1,46,187,3.62,4.7,12.78,114.41,1,eighth,21,6,4,Number,Noun,2,4,1,2,army,w,82.24299065,1,[word_response],198
27,1,46,,,,,,0,eighth,0,6,6,,,,,,,atcion,nw,82.40740741,1,[nonword_response],959
27,1,46,,,,,,0,rugby,0,5,5,,,,,,,stgae,nw,82.56880734,1,[nonword_response],825
27,1,46,13,3.74,4.8,1.9,115.56,2,pelvic,4,6,5,Adjective,Noun,6,4,2,1,floor,w,82.72727273,1,[word_response],377
27,1,46,,,,,,0,people,0,6,6,,,,,,,numebr,nw,81.98198198,0,[nonword_response],555
27,1,46,0,4.63,4.4,8.91,62.03,3,ski,17,3,8,Verb,Noun,,7,1,2,aircraft,w,82.14285714,1,[word_response],487
27,1,46,,,,,,0,quickly,0,7,5,,,,,,,allwo,nw,82.30088496,1,[nonword_response],597
27,1,46,,,,,,0,lifer ,0,6,4,,,,,,,hgus,nw,81.57894737,0,[nonword_response],406
27,1,46,13,3.83,3.89,1.94,59.83,2,coiled,1,6,6,Verb,Noun,4,5,1,2,spring,w,81.73913043,1,[word_response],504
27,1,46,,,,,,0,rapid,0,5,6,,,,,,,sprnig,nw,81.03448276,0,[nonword_response],3000
27,1,46,,,,,,0,fifty,0,5,6,,,,,,,afarid,nw,80.34188034,0,[nonword_response],464
27,1,46,,,,,,0,recent,0,6,7,,,,,,,adrdess,nw,80.50847458,1,[nonword_response],911
27,1,46,0,2.82,4.53,0.12,133.35,3,snuffles,0,8,5,Verb,Noun,,,2,2,model,w,80.67226891,1,[word_response],408
27,1,46,,,,,,0,secret,0,6,5,,,,,,,whsoe,nw,80.83333333,1,[nonword_response],696
27,1,46,198,2.5,3.17,44.9,352.11,1,funny,62,5,5,Adjective,Noun,4,3,2,1,thing,w,80.99173554,1,[word_response],255
27,1,46,,,,,,0,ski,0,3,8,,,,,,,aicrraft,nw,81.14754098,1,[nonword_response],1479
27,1,46,0,3.25,3.2,737.78,191.09,3,year,343,4,7,Noun,Noun,,6,1,2,hundred,w,81.30081301,1,[word_response],607
27,1,46,381,3.48,3.87,85.82,407.39,1,fifty,78,5,4,Number,Number,5,3,2,1,five,w,81.4516129,1,[word_response],298
27,1,46,0,2.5,2.03,0.18,199.64,3,berate,0,6,8,Verb,Verb,,7,2,2,involved,w,81.6,1,[word_response],417
27,1,46,0,,4,1.93,194.84,3,chilli,5,6,4,Noun,Verb,,3,2,1,call,w,81.74603175,1,[word_response],402
27,1,46,255,3.13,3.24,12.2,67.62,1,toxic,20,5,5,Adjective,Verb,6,4,2,1,waste,w,81.88976378,1,[word_response],387
27,1,46,,,,,,0,ozone,0,5,7,,,,,,,acheive,nw,81.25,0,[nonword_response],345
27,1,46,305,3.81,4.75,22.47,196.14,1,fleet,25,5,6,Noun,Noun,4,5,1,1,street,w,81.39534884,1,[word_response],346
27,1,46,0,3.28,4.14,0.11,1.03,3,lifer ,0,6,4,Noun,Verb,,,2,1,hugs,w,81.53846154,1,[word_response],316
27,1,46,,,,,,0,canned,0,6,4,,,,,,,aggs,nw,81.67938931,1,[nonword_response],1428
27,1,46,,,,,,0,give,0,4,8,,,,,,,langugae,nw,81.06060606,0,[nonword_response],553
27,1,46,,,,,,0,toxic,0,5,4,,,,,,,tset,nw,81.20300752,1,[nonword_response],627
27,1,46,10,2.62,2.86,16.48,220.99,2,hostile,19,7,6,Adjective,Noun,6,5,2,2,action,w,81.34328358,1,[word_response],292
27,1,46,,,,,,0,recede,0,6,5,,,,,,,scoks,nw,81.48148148,1,[nonword_response],668
27,1,46,0,3,2.04,141.09,195.48,3,meet,112,4,4,Verb,Verb,,3,1,1,gone,w,81.61764706,1,[word_response],420
27,1,46,,,,,,0,darn,0,4,6,,,,,,,agered,nw,81.02189781,0,[nonword_response],373
27,1,46,,,,,,0,reaches,0,7,6,,,,,,,timesr,nw,81.15942029,1,[nonword_response],857
27,1,46,,,,,,0,want,0,4,5,,,,,,,scayl,nw,81.29496403,1,[nonword_response],651
27,1,46,311,2.5,2.07,158.58,299.1,1,recent,203,6,5,Adjective,Noun,6,4,2,1,times,w,81.42857143,1,[word_response],404
27,1,46,,,,,,0,fleet,0,5,6,,,,,,,adivce,nw,80.85106383,0,[nonword_response],690
27,1,46,,,,,,0,berate,0,6,8,,,,,,,ivnolved,nw,80.98591549,1,[nonword_response],585
27,1,46,0,2.34,2.31,962.8,81.81,3,way,263,3,5,Adverb,Verb,,4,1,2,agree,w,81.11888112,1,[word_response],1046
27,1,46,,,,,,0,have,0,4,5,,,,,,,sihgt,nw,81.25,1,[nonword_response],655
27,1,46,437,4.25,4.97,49.68,65.17,1,acid,70,4,4,Noun,Noun,4,3,2,1,rain,w,81.37931034,1,[word_response],473
27,1,46,11,2.83,2.57,451.17,50.4,2,give,248,4,7,Verb,Noun,3,6,1,2,advance,w,81.50684932,1,[word_response],554
27,1,46,,,,,,0,way,0,3,5,,,,,,,agere,nw,81.63265306,1,[nonword_response],760
27,1,46,0,,4.47,0.01,1.53,3,drubs,0,5,5,Verb,Verb,,,1,1,nudge,w,81.75675676,1,[word_response],893
27,1,46,461,1.64,2.52,807.95,171.14,1,good,850,4,8,Adjective,Noun,3,7,1,2,practice,w,81.87919463,1,[word_response],669
27,1,46,428,4.33,3.38,34.45,176.07,1,rugby,39,5,5,Noun,Noun,5,6,2,2,union,w,82,1,[word_response],437
27,1,46,0,,3.03,0.14,4.94,3,gimlet,0,6,6,Noun,Verb,,,2,2,coding,w,82.1192053,1,[word_response],727
27,1,46,,,,,,0,larval,0,6,4,,,,,,,ofod,nw,82.23684211,1,[nonword_response],861
27,1,46,,,,,,0,acid,0,4,5,,,,,,,adedd,nw,81.69934641,0,[nonword_response],431
27,1,46,,,,,,0,coiled,0,6,5,,,,,,,shrot,nw,81.81818182,1,[nonword_response],879
27,1,46,4525,2.18,2,4736.93,354.73,1,have,1900,4,4,Verb,Verb,3,3,1,1,done,w,81.93548387,1,[word_response],463
27,1,46,0,3.7,4.69,15.35,0.51,3,reaches,16,7,6,Verb,Noun,,,2,2,timers,w,82.05128205,1,[word_response],1021
27,1,46,207,3.81,4.72,2.9,22.69,1,barbed,1,6,4,Adjective,Noun,5,3,1,1,wire,w,82.1656051,1,[word_response],661
27,1,46,0,4.1,4,3.95,2.22,3,tides,4,5,5,Noun,Adjective,,,1,1,mauve,w,82.27848101,1,[word_response],734
27,1,46,,,,,,0,pelvic,0,6,6,,,,,,,strete,nw,82.38993711,1,[nonword_response],998
27,1,46,14,4.47,3.93,0.67,137.01,2,chow,1,4,4,Noun,Noun,2,4,1,1,test,w,82.5,1,[word_response],593
27,1,46,10,1.93,2.73,575.47,104.37,2,want,139,4,6,Verb,Noun,4,5,1,2,advice,w,82.60869565,1,[word_response],429
27,1,46,14,3.68,4.8,2.15,189.92,2,canned,3,6,4,Adjective,Noun,4,3,1,1,food,w,82.71604938,1,[word_response],398
27,1,46,0,4.18,3.82,1.04,196.94,3,fart,0,4,6,Verb,Adverb,,4,1,1,course,w,82.82208589,1,[word_response],511
27,1,46,2083,3.34,4.89,2609.19,466.08,1,their,3442,5,8,Pronoun,Noun,3,7,1,2,children,w,82.92682927,1,[word_response],557
27,1,46,,,,,,0,bile,0,4,4,,,,,,,ptah,nw,83.03030303,1,[nonword_response],582
27,1,46,243,3.07,2.89,36.05,129.82,1,rapid,53,5,6,Adjective,Noun,5,4,2,1,growth,w,83.13253012,1,[word_response],499
27,1,46,,,,,,0,snuffles,0,8,5,,,,,,,moedl,nw,83.23353293,1,[nonword_response],1986
27,1,46,,,,,,0,fart,0,4,6,,,,,,,ocurse,nw,83.33333333,1,[nonword_response],1014
27,1,46,,,,,,0,good,0,4,7,,,,,,,adavnce,nw,82.84023669,0,[nonword_response],514
27,1,46,0,4.04,2.5,6.46,190.6,3,oval,9,4,7,Adjective,Noun,,3,2,1,hipster,w,82.94117647,1,[word_response],1345
27,1,46,,,,,,0,barbed,0,6,5,,,,,,,folor,nw,83.04093567,1,[nonword_response],654
27,1,46,10,4.82,2.29,1241.58,67.68,2,people,679,6,7,Noun,Verb,5,4,2,2,achieve,w,83.13953488,1,[word_response],568
27,1,46,12,3,3.21,0.78,67.12,2,darn,1,4,5,Adjective,Noun,4,3,1,1,sight,w,83.23699422,1,[word_response],597
27,1,46,,,,,,0,meet,0,4,4,,,,,,,ogne,nw,83.33333333,1,[nonword_response],702
